Fitts Law Experiment
Subject T: BcaD
FOV: 87.95473
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
7 0 42.81734 (0.0636, 29.6690, -4.5638) (0.0733, -0.0905, -0.2006, -0.9727) (-0.0487, 30.0237, -4.5918) (0.0726, 0.0077, 0.0173, 0.9972) 14.65814 17.88164 97.29021
8 0 43.48367 (0.0120, 29.6916, -4.5776) (0.1751, 0.0823, -0.1593, -0.9681) (-0.0520, 30.0240, -4.5898) (0.0696, -0.0051, 0.0209, 0.9973) -21.50725 31.27791 92.51557
9 0 44.08383 (0.0599, 29.6891, -4.5586) (0.1308, -0.1259, -0.1914, -0.9646) (-0.0500, 30.0237, -4.5875) (0.0717, 0.0049, 0.0178, 0.9973) 19.28683 30.04934 93.408
10 0 44.65062 (0.0215, 29.6727, -4.5647) (0.0994, 0.0536, -0.1995, -0.9734) (-0.0519, 30.0231, -4.5868) (0.0765, 0.0011, 0.0210, 0.9969) -14.39211 17.20921 97.45107
11 0 45.33931 (0.0452, 29.7087, -4.5785) (0.2227, -0.1146, -0.1650, -0.9540) (-0.0546, 30.0235, -4.5909) (0.0725, 0.0013, 0.0227, 0.9971) 14.52335 46.27216 87.45261
12 0 46.05063 (0.0309, 29.6618, -4.5710) (0.0507, -0.0145, -0.2022, -0.9779) (-0.0526, 30.0237, -4.5920) (0.0687, 0.0000, 0.0221, 0.9974) 0.7776983 10.50578 99.44357
13 0 46.784 (0.0324, 29.7116, -4.5908) (0.2635, -0.0561, -0.1663, -0.9485) (-0.0531, 30.0245, -4.5935) (0.0653, -0.0014, 0.0225, 0.9976) 1.88439 51.86396 85.47853
14 0 47.3505 (0.0592, 29.6584, -4.5619) (0.0492, -0.0822, -0.2106, -0.9729) (-0.0500, 30.0239, -4.5907) (0.0713, 0.0075, 0.0181, 0.9973) 13.92146 13.03575 98.16447
15 0 47.97339 (0.0179, 29.7042, -4.5850) (0.2286, 0.0253, -0.1662, -0.9589) (-0.0526, 30.0245, -4.5928) (0.0660, -0.0038, 0.0213, 0.9976) -12.45242 42.99726 89.42133
0 0 48.49543 (0.0605, 29.6846, -4.5666) (0.1486, -0.1175, -0.2000, -0.9613) (-0.0512, 30.0241, -4.5915) (0.0685, 0.0021, 0.0195, 0.9975) 16.64047 33.27417 92.82201
1 0 49.17341 (0.0029, 29.6875, -4.5776) (0.1775, 0.0676, -0.1745, -0.9662) (-0.0546, 30.0239, -4.5908) (0.0693, -0.0094, 0.0237, 0.9973) -19.25685 31.94313 92.78368
2 0 49.77322 (0.0463, 29.7129, -4.5756) (0.2283, -0.1107, -0.1704, -0.9522) (-0.0544, 30.0244, -4.5917) (0.0678, 0.0018, 0.0219, 0.9975) 13.2917 47.25023 87.12489
3 0 50.39548 (0.0128, 29.6723, -4.5734) (0.0966, 0.0600, -0.2008, -0.9730) (-0.0549, 30.0234, -4.5916) (0.0722, -0.0041, 0.0237, 0.9971) -15.54823 16.3839 97.41571
4 0 51.0846 (0.0378, 29.7298, -4.5675) (0.2537, -0.0344, -0.1690, -0.9518) (-0.0497, 30.0292, -4.5938) (0.0542, -0.0030, 0.0164, 0.9984) -2.021766 49.45193 86.89315
5 0 51.97355 (0.0584, 29.6330, -4.5476) (0.0512, -0.0051, -0.1907, -0.9803) (-0.0403, 30.0270, -4.5877) (0.0591, 0.0037, 0.0175, 0.9981) -0.9489149 10.24266 99.46953
6 0 52.55135 (0.0328, 29.6994, -4.5637) (0.2286, 0.0230, -0.1575, -0.9604) (-0.0429, 30.0270, -4.5895) (0.0563, -0.0053, 0.0202, 0.9982) -11.61908 43.19439 89.43848
7 0 53.18548 (0.0865, 29.6585, -4.5297) (0.0724, -0.0870, -0.2031, -0.9726) (-0.0378, 30.0251, -4.5803) (0.0724, 0.0050, 0.0208, 0.9971) 13.98004 17.61742 97.43811
8 0 53.81791 (0.0307, 29.6815, -4.5319) (0.1684, 0.0630, -0.1744, -0.9681) (-0.0384, 30.0264, -4.5764) (0.0677, -0.0055, 0.0166, 0.9976) -18.07224 30.40198 93.5367
9 0 54.36271 (0.0945, 29.6864, -4.5236) (0.1450, -0.1222, -0.2335, -0.9537) (-0.0358, 30.0269, -4.5772) (0.0643, 0.0079, 0.0168, 0.9978) 16.54849 33.35686 92.80877
10 0 54.97374 (0.0437, 29.6760, -4.5558) (0.1054, 0.0435, -0.2264, -0.9673) (-0.0370, 30.0282, -4.5909) (0.0572, 0.0011, 0.0237, 0.9981) -13.17838 18.42414 97.40062
11 0 55.5182 (0.0902, 29.7208, -4.5705) (0.2135, -0.1064, -0.2080, -0.9486) (-0.0332, 30.0296, -4.5983) (0.0516, 0.0071, 0.0197, 0.9984) 11.30699 44.92764 88.62087
12 0 56.07376 (0.0754, 29.6672, -4.5609) (0.0560, -0.0207, -0.2392, -0.9691) (-0.0320, 30.0288, -4.5962) (0.0547, 0.0021, 0.0169, 0.9984) 1.333207 11.84988 99.28647
13 0 56.62924 (0.0669, 29.7239, -4.5713) (0.2609, -0.0497, -0.2065, -0.9417) (-0.0321, 30.0295, -4.5912) (0.0522, 0.0020, 0.0171, 0.9985) -1.411096 51.19678 85.88888
14 0 57.20703 (0.0898, 29.6624, -4.5463) (0.0623, -0.0890, -0.2432, -0.9639) (-0.0352, 30.0285, -4.5899) (0.0581, -0.0013, 0.0166, 0.9982) 14.13451 16.33195 97.63956
15 0 57.82937 (0.0348, 29.7134, -4.5645) (0.2368, 0.0292, -0.1770, -0.9549) (-0.0406, 30.0290, -4.5874) (0.0576, -0.0105, 0.0159, 0.9982) -13.95158 44.18422 88.61777
0 0 58.38486 (0.0964, 29.6911, -4.5469) (0.1294, -0.1394, -0.2269, -0.9552) (-0.0370, 30.0295, -4.5875) (0.0561, 0.0071, 0.0103, 0.9983) 20.76048 31.04369 92.76471
1 0 58.97373 (0.0276, 29.6955, -4.5612) (0.1765, 0.0738, -0.1954, -0.9619) (-0.0365, 30.0289, -4.5853) (0.0582, -0.0033, 0.0116, 0.9982) -21.09404 31.07714 92.67822
2 0 59.55169 (0.0701, 29.7193, -4.5520) (0.2157, -0.1105, -0.2051, -0.9483) (-0.0393, 30.0289, -4.5835) (0.0579, 0.0027, 0.0134, 0.9982) 12.11493 45.43612 88.2541
