Fitts Law Experiment
Subject N: CABD
FOV: 87.95474
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
14 0 63.89933 (0.3468, 29.5036, -3.6537) (-0.0285, 0.1232, 0.0243, 0.9917) (0.1106, 29.9781, -4.2304) (-0.0198, 0.0090, -0.0029, -0.9998) 24.2922 6.258199 96.8025
15 0 64.9104 (0.2005, 29.6494, -3.7378) (-0.2845, -0.1083, 0.0406, 0.9517) (0.1085, 29.9788, -4.2390) (-0.0087, 0.0212, -0.0089, -0.9997) -22.92534 53.26302 81.47073
0 0 65.78815 (0.3680, 29.5911, -3.6683) (-0.1572, 0.1737, 0.0496, 0.9709) (0.1099, 29.9785, -4.2342) (-0.0140, -0.0019, -0.0016, -0.9999) 32.16439 32.25106 89.02427
1 0 66.56614 (0.1652, 29.5794, -3.7094) (-0.1826, -0.1688, 0.0635, 0.9665) (0.1074, 29.9776, -4.2235) (-0.0199, 0.0313, -0.0080, -0.9993) -34.95453 33.14783 87.63219
2 0 67.35518 (0.3212, 29.6636, -3.6400) (-0.2722, 0.1271, 0.0656, 0.9516) (0.1058, 29.9779, -4.2145) (-0.0190, 0.0109, -0.0082, -0.9997) 20.62296 53.46405 81.95296
3 0 68.24386 (0.1916, 29.4913, -3.6624) (-0.0476, -0.1262, 0.1050, 0.9853) (0.1034, 29.9763, -4.2031) (-0.0286, 0.0281, -0.0104, -0.9991) -25.86125 6.728371 96.3635
4 0 69.28824 (0.2577, 29.6837, -3.6717) (-0.3209, 0.0211, 0.0697, 0.9443) (0.1098, 29.9773, -4.2213) (-0.0211, 0.0238, -0.0048, -0.9995) -0.4834879 60.90173 79.31422
5 0 70.14414 (0.2634, 29.4531, -3.6736) (0.0214, -0.0049, 0.1046, 0.9943) (0.1081, 29.9766, -4.2255) (-0.0274, 0.0184, -0.0090, -0.9994) -0.521688 -4.366867 99.90324
6 0 71.84422 (0.2012, 29.6480, -3.7292) (-0.2906, -0.0988, 0.0769, 0.9486) (0.1079, 29.9770, -4.2363) (-0.0210, 0.0272, -0.0088, -0.9994) -23.21347 53.60632 81.1634
7 0 72.72212 (0.3437, 29.4951, -3.6364) (-0.0210, 0.1239, 0.0927, 0.9877) (0.1084, 29.9766, -4.2194) (-0.0283, 0.0091, -0.0048, -0.9995) 24.077 6.446499 96.8439
8 0 73.43044 (0.1720, 29.5807, -3.7116) (-0.1802, -0.1652, 0.0860, 0.9658) (0.1071, 29.9768, -4.2244) (-0.0218, 0.0304, -0.0107, -0.9992) -35.0206 31.96075 88.04583
9 0 74.21035 (0.3644, 29.5913, -3.6711) (-0.1521, 0.1753, 0.0757, 0.9698) (0.1080, 29.9777, -4.2350) (-0.0185, 0.0024, -0.0057, -0.9998) 31.69852 32.14878 89.22813
10 0 75.01048 (0.1983, 29.5137, -3.7212) (-0.0490, -0.1327, 0.0925, 0.9856) (0.1064, 29.9776, -4.2408) (-0.0169, 0.0218, -0.0089, -0.9996) -27.07003 7.211822 95.99585
11 0 75.72198 (0.3289, 29.6703, -3.6893) (-0.2674, 0.1323, 0.0846, 0.9507) (0.1058, 29.9785, -4.2409) (-0.0111, 0.0116, -0.0098, -0.9998) 20.62266 53.0777 82.2038
12 0 76.44402 (0.2687, 29.4646, -3.6687) (0.0154, -0.0099, 0.1182, 0.9928) (0.1048, 29.9768, -4.2262) (-0.0156, 0.0213, -0.0106, -0.9996) -1.593229 -3.289274 99.93319
13 0 77.27769 (0.2629, 29.6823, -3.6879) (-0.3282, 0.0269, 0.0906, 0.9399) (0.1036, 29.9783, -4.2227) (-0.0051, 0.0212, -0.0116, -0.9997) -0.8840662 62.18451 78.30904
14 0 77.99993 (0.3524, 29.4910, -3.6140) (-0.0224, 0.1248, 0.1062, 0.9862) (0.1076, 29.9791, -4.2080) (0.0053, 0.0152, -0.0084, -0.9998) 24.14303 7.067912 96.78408
15 0 78.76655 (0.2098, 29.6485, -3.6971) (-0.2960, -0.0938, 0.0881, 0.9465) (0.1081, 29.9787, -4.2167) (0.0042, 0.0316, -0.0103, -0.9994) -22.96935 54.37255 80.72196
0 0 79.53337 (0.3756, 29.5816, -3.6446) (-0.1545, 0.1776, 0.0756, 0.9690) (0.1146, 29.9779, -4.2194) (-0.0097, -0.0370, 0.0027, -0.9993) 32.07277 32.62643 88.92049
1 0 80.58891 (0.1905, 29.5845, -3.7190) (-0.1794, -0.1620, 0.0682, 0.9679) (0.1067, 29.9777, -4.2290) (-0.0085, 0.0403, -0.0081, -0.9991) -33.81422 32.51495 88.31408
2 0 81.2558 (0.3277, 29.6644, -3.6841) (-0.2780, 0.1334, 0.0828, 0.9476) (0.1099, 29.9793, -4.2315) (-0.0005, -0.0070, -0.0021, -1.0000) 20.68219 54.90696 80.97823
3 0 81.978 (0.2045, 29.5131, -3.6970) (-0.0540, -0.1315, 0.1080, 0.9839) (0.1068, 29.9773, -4.2253) (-0.0135, 0.0281, -0.0082, -0.9995) -27.04067 7.78785 95.95911
4 0 82.66683 (0.2532, 29.6795, -3.7008) (-0.3230, 0.0169, 0.0866, 0.9423) (0.1055, 29.9786, -4.2306) (-0.0020, 0.0234, -0.0090, -0.9997) -2.405549 61.15963 79.08042
5 0 83.48905 (0.2588, 29.4692, -3.6490) (0.0157, -0.0125, 0.1224, 0.9923) (0.1047, 29.9770, -4.2196) (-0.0157, 0.0230, -0.0094, -0.9996) -2.10488 -3.430094 99.91898
6 0 84.23398 (0.1980, 29.6569, -3.6984) (-0.2948, -0.0974, 0.0848, 0.9468) (0.1055, 29.9779, -4.2219) (-0.0078, 0.0292, -0.0113, -0.9995) -23.45213 54.16954 80.71963
7 0 85.06695 (0.3388, 29.5147, -3.6323) (-0.0277, 0.1253, 0.0782, 0.9886) (0.1081, 29.9773, -4.2203) (-0.0167, 0.0048, -0.0075, -0.9998) 24.35159 7.441238 96.70382
8 0 85.81158 (0.1817, 29.5955, -3.7131) (-0.1765, -0.1679, 0.0610, 0.9680) (0.1053, 29.9781, -4.2298) (-0.0068, 0.0382, -0.0108, -0.9992) -34.65406 32.13057 88.12901
9 0 86.534 (0.3750, 29.5919, -3.6602) (-0.1486, 0.1774, 0.0766, 0.9698) (0.1112, 29.9778, -4.2269) (-0.0134, -0.0151, -0.0022, -0.9998) 32.13728 31.53478 89.29027
10 0 87.30057 (0.2067, 29.5166, -3.6851) (-0.0439, -0.1349, 0.0792, 0.9867) (0.1087, 29.9776, -4.2212) (-0.0143, 0.0216, -0.0083, -0.9996) -27.31515 6.525602 95.97551
11 0 88.00076 (0.3341, 29.6834, -3.6583) (-0.2740, 0.1345, 0.0843, 0.9486) (0.1083, 29.9788, -4.2250) (-0.0057, 0.0037, -0.0055, -1.0000) 20.89338 54.24085 81.37196
12 0 88.78948 (0.2818, 29.4817, -3.6452) (0.0264, -0.0052, 0.0787, 0.9965) (0.1092, 29.9770, -4.2149) (-0.0197, 0.0101, -0.0074, -0.9997) -0.6264306 -5.347579 99.85495
13 0 89.6451 (0.2691, 29.6832, -3.6976) (-0.3224, 0.0194, 0.0819, 0.9429) (0.1094, 29.9780, -4.2278) (-0.0089, 0.0127, -0.0086, -0.9998) -1.632393 61.11054 79.13809
14 0 90.3897 (0.3537, 29.5081, -3.6512) (-0.0280, 0.1211, 0.0868, 0.9884) (0.1109, 29.9773, -4.2258) (-0.0138, 0.0045, -0.0046, -0.9999) 23.46425 7.630949 96.90819
15 0 91.11211 (0.2161, 29.6572, -3.7191) (-0.2959, -0.0994, 0.0757, 0.9470) (0.1095, 29.9776, -4.2274) (-0.0112, 0.0195, -0.0085, -0.9997) -23.30209 54.5308 80.51959
0 0 91.86734 (0.3835, 29.5892, -3.6525) (-0.1464, 0.1779, 0.0780, 0.9700) (0.1120, 29.9770, -4.2181) (-0.0186, -0.0049, -0.0035, -0.9998) 32.22365 31.18329 89.38255
1 0 92.64526 (0.1858, 29.5911, -3.7001) (-0.1789, -0.1672, 0.0724, 0.9669) (0.1099, 29.9767, -4.2144) (-0.0172, 0.0265, -0.0081, -0.9995) -34.92395 32.16908 88.00834
2 0 93.33442 (0.3369, 29.6756, -3.6653) (-0.2712, 0.1271, 0.0730, 0.9513) (0.1083, 29.9773, -4.2195) (-0.0149, 0.0086, -0.0069, -0.9998) 20.21549 53.45445 82.06068
3 0 94.12307 (0.2074, 29.5186, -3.6894) (-0.0535, -0.1350, 0.0890, 0.9854) (0.1099, 29.9765, -4.2176) (-0.0190, 0.0209, -0.0079, -0.9996) -27.55591 8.142187 95.78297
4 0 94.8454 (0.2721, 29.6995, -3.7008) (-0.3226, 0.0236, 0.0719, 0.9435) (0.1096, 29.9778, -4.2293) (-0.0089, 0.0172, -0.0095, -0.9998) -0.1913492 61.21159 79.07658
5 0 95.65658 (0.2710, 29.4718, -3.6721) (0.0241, -0.0116, 0.0955, 0.9951) (0.1086, 29.9761, -4.2255) (-0.0231, 0.0147, -0.0080, -0.9996) -1.858473 -5.012943 99.85698
6 0 96.39 (0.2007, 29.6791, -3.7290) (-0.2946, -0.0997, 0.0696, 0.9479) (0.1071, 29.9778, -4.2386) (-0.0088, 0.0241, -0.0122, -0.9996) -22.99473 54.45782 80.65723
7 0 97.15686 (0.3527, 29.5136, -3.6683) (-0.0271, 0.1251, 0.0865, 0.9880) (0.1071, 29.9771, -4.2342) (-0.0140, 0.0071, -0.0099, -0.9998) 24.24359 7.516006 96.72517
-1 0 99.41254 (0.2740, 29.5715, -3.6545) (-0.1370, -0.0063, 0.0207, 0.9903) (0.1205, 29.9762, -4.2168) (-0.0143, -0.0580, 0.0153, -0.9981) -1.808816 27.1009 96.24068
0 0 99.87919 (0.3300, 29.5842, -3.6427) (-0.1530, 0.1114, 0.0227, 0.9817) (0.1186, 29.9769, -4.2153) (-0.0109, -0.0500, 0.0116, -0.9986) 21.17738 30.53667 92.83874
1 0 100.4348 (0.2253, 29.5840, -3.6744) (-0.1578, -0.1116, 0.0190, 0.9810) (0.1167, 29.9772, -4.2157) (-0.0064, -0.0159, 0.0096, -0.9998) -22.49024 30.53248 92.53084
